Unnamed: 0,GSM7465980,GSM7466027,GSM7466030,GSM7466008,GSM7466062,GSM7465978,GSM7466031,GSM7466033,GSM7465983,GSM7466002,GSM7465990
CORO7,0.386908192,0.436879393,0.459497823,0.340671859,0.532310248,0.340824031,0.475371,0.432634496,0.481225278,0.385253274,0.387999682
MMP12,0.307828229,0.217665562,0.076623764,0.082279934,0.671420473,0.400569972,0.170782496,0.645006837,0.001657659,0.004316889,0.288729497
PCDHGA4,0.179538587,0.094314485,0.099443785,0.200162056,0.012251894,0.0136452,0.051639915,0.00127978,0.066528102,0.136552185,0.095499338
LOC554206,0.365557345,0.424211381,0.41907603,0.402899846,0.32963861,0.401660825,0.343662392,0.359136793,0.359730624,0.400857051,0.407582704
OR1D5,0.086719022,0.05722934,0.070848253,0.131462076,0.040074312,0.123388801,0.086132151,0.010009225,0.139891974,0.064565633,0.154965401
OR1D4,0.107758915,0.252267515,0.257767285,0.197230374,0.260944436,0.113521866,0.042102596,0.258652698,0.1337843,0.122388735,0.275975761
SPON1,0.912806187,0.920852926,0.84339473,0.884632564,0.825466741,0.958074292,0.945850507,0.858454241,0.926924972,0.935908184,0.938761248
OVCA2,0.127600525,0.337607221,0.292511227,0.189862188,0.221932968,0.248361168,0.256870262,0.286286593,0.095980004,0.177747012,0.189239932
MRPL12,0.723699731,0.678325906,0.744711159,0.578438122,0.62225903,0.648351596,0.607543728,0.615751537,0.694484039,0.560001217,0.608754089
ALOX12P2,0.051582473,0.219286777,0.113551041,0.14680859,0.009937081,0.047156951,0.131150025,0.144779916,0.046039042,0.053373573,0.22479401
GTF2I,0.44479628,0.382871075,0.430310988,0.392260243,0.344799773,0.43864973,0.426186706,0.433608775,0.345996385,0.383700627,0.436313651
ZNF234,0.418171219,0.362848203,0.370058007,0.414905452,0.373166128,0.425327593,0.396065516,0.384074014,0.347509406,0.427084129,0.427230512
PPIAL4A,0.986573252,0.989711387,0.988136623,0.981383467,0.98991716,0.984913123,0.990224193,0.987627542,0.979385125,0.980679985,0.986020983
IKBKE,0.335506462,0.252267515,0.361961429,0.302903308,0.375135047,0.261341936,0.334595826,0.33618148,0.347155947,0.311038174,0.181100517
MSMB,0.156996078,0.033342287,0.005434888,0.214216851,0.082178779,0.156053148,0.042102596,0.073831826,0.092705894,0.063615535,0.147451664
CRHR1,0.215031021,0.310051608,0.280604617,0.310183046,0.355136616,0.324368372,0.323611875,0.271814122,0.310408712,0.335253088,0.278272926
GDF2,0.082750007,0.003054014,0.032289338,0.007409245,0.057287738,0.025456767,0.070194668,0.027662716,0.002682029,0.014848401,0.008636383
SNORD43,0.091610896,0.144263067,0.102452863,0.123703455,0.263370264,0.201979649,0.214659968,0.204179496,0.154650265,0.143993515,0.205341301
SNORA4,0.280230105,0.080948881,0.244043964,0.12055138,0.031267458,0.142981414,0.255300931,0.042310594,0.113822375,0.184253718,0.110360109
SNORD3A,0.522992606,0.750688148,0.744066003,0.595386441,0.752199854,0.671013917,0.701886027,0.52531718,0.67483639,0.6630416,0.771945319
NBPF11,0.309212122,0.197298373,0.272637219,0.315373933,0.250563921,0.26924725,0.229528981,0.28241879,0.179234456,0.24879212,0.276365376
RNU4ATAC,0.491392921,0.478689895,0.446890303,0.399568173,0.492917606,0.434772058,0.40096249,0.40107706,0.37521678,0.381567264,0.342195952
ANXA8L1,0.259718899,0.26114986,0.064013597,0.16251124,0.103185354,0.148312195,0.148137629,0.220011479,0.212822571,0.019408288,0.297269773
LOC100129878,0.025687989,0.15642266,0.230224236,0.236196409,0.259817228,0.148940065,0.094957016,0.233135299,0.206818959,0.160119738,0.181100517
SNORD55,0.301461074,0.298761028,0.289033279,0.324073474,0.276116742,0.334021876,0.228910954,0.387039527,0.31130299,0.316237446,0.392705213
DYNLL2,0.612606108,0.501838213,0.509232285,0.432804692,0.530104221,0.562853417,0.50256183,0.540992786,0.524972015,0.470384724,0.487183183
MYH4,0.093064596,0.046898988,0.116031217,0.126274541,0.160376817,0.104999966,0.105929946,0.038516753,0.090043775,0.006914463,0.201956693
LOC284395,0.182003795,0.067018885,0.105387744,0.105536099,0.129562891,0.049780901,0.133992806,0.147848665,0.091070265,0.072633442,0.224057898
OTUD7B,0.093600358,0.013642054,0.250500257,0.293521287,0.212410213,0.290749497,0.185608934,0.199221103,0.005471427,0.190302555,0.288376094
SNORD95,0.284649734,0.277098556,0.299218497,0.20697094,0.228663582,0.281656603,0.181582732,0.262431228,0.309797848,0.26190941,0.347985724
DPRXP4,0.161120702,0.165795029,0.124457517,0.185630928,0.171644853,0.236811545,0.180348522,0.169500011,0.140627582,0.163381195,0.283412705
SNORD3C,0.456977387,0.571555099,0.494558425,0.416302514,0.531106333,0.466205619,0.599997738,0.427330755,0.499000576,0.471611832,0.568987407
SNORD92,0.160766859,0.133123597,0.041513167,0.008154509,0.096154936,0.098738524,0.108206333,0.1405744,0.067169499,0.103176869,0.123347678
GJA5,0.009974991,0.363512309,0.240123872,0.254640095,0.320808092,0.208505033,0.295320261,0.238385104,0.146365731,0.283931757,0.299020175
SNORD53,0.110337395,0.134138366,0.218019638,0.184355507,0.022876784,0.236811545,0.119382933,0.077368906,0.147530662,0.101100883,0.237502099
ANXA8,0.069389707,0.07411169,0.222833893,0.123703455,0.088442977,0.090023561,0.068364938,0.379337706,0.158668508,0.09511156,0.00960746
RBP3,0.010197943,0.134138366,0.023813076,0.044065264,0.033958984,0.014357838,0.059307644,0.047670763,0.012183327,0.026940541,0.044207895
SNORD84,0.204849736,0.09292554,0.090049452,0.119890268,0.086392142,0.18426831,0.235646961,0.193152444,0.217154836,0.201427053,0.259415904
RBM8A,0.067566745,0.11261917,0.099443785,0.064046336,0.002080148,0.154007724,0.068364938,0.07179601,0.008785944,0.026940541,0.101063323
TIMM23,0.955744905,0.954034841,0.941062324,0.934568613,0.921179545,0.93941367,0.943578299,0.942428144,0.93418442,0.926408793,0.930175928
LOC100128006,0.165253749,0.109323302,0.044581926,0.104684608,0.162706566,0.065535724,0.199559693,0.135668983,0.053203245,0.2078281,0.066175734
RNF115,0.487872768,0.458373752,0.480341808,0.461030407,0.448796589,0.397633338,0.471698538,0.418926204,0.312293209,0.43921439,0.370744258
RPL17,0.992682971,0.991534921,0.987536457,0.990280574,0.988846043,0.991286,0.991069737,0.989186696,0.985543613,0.990768859,0.989853214
ZNF488,0.169041437,0.130080964,0.073294992,0.161919319,0.048075208,0.146704016,0.052360366,0.145487842,0.245553212,0.237660646,0.142113728
CXADRP3,0.261258907,0.252896221,0.158730694,0.199197678,0.008372838,0.030100616,0.27299595,0.291247946,0.21237824,0.187116814,0.154256428
SEC22B,0.742690872,0.745224661,0.682296707,0.723584173,0.758786676,0.685440011,0.7018078,0.698012225,0.699756581,0.70068276,0.665555856
RAD54B,0.406982051,0.263352348,0.342081362,0.531589484,0.264292242,0.385919191,0.356233619,0.43441224,0.392099878,0.387780364,0.383596528
FSBP,0.331056101,0.255204465,0.208201263,0.329562611,0.252754561,0.165001691,0.312713731,0.205068064,0.263639905,0.256466155,0.27614888
TXNIP,0.983559847,0.981704968,0.984913883,0.987016851,0.981660122,0.979486039,0.989744565,0.935702628,0.984848248,0.99247157,0.987327338
SRGAP2,0.38349809,0.361573994,0.360072937,0.370185464,0.389429102,0.340286438,0.367968202,0.281368632,0.431617784,0.356338909,0.355550241
BAHCC1,0.27365582,0.190385988,0.109795614,0.293073682,0.198173688,0.232237814,0.129399126,0.248923673,0.24450712,0.251397152,0.257893678
SNORA59B,0.310090162,0.305105544,0.29349619,0.318977519,0.303871443,0.327408299,0.34791586,0.252659981,0.291495929,0.003169008,0.383860921
RASSF5,0.546244747,0.675586178,0.641639912,0.550124596,0.785796625,0.585798325,0.724675597,0.678846522,0.578172309,0.592124689,0.577378238
LOC100192426,0.186466366,0.030236843,0.041513167,0.059275607,0.031608448,0.013307755,0.156145105,0.066348445,0.192827767,0.073319246,0.018419233
STRADA,0.739935082,0.712336425,0.700679354,0.702150124,0.6920172,0.767712639,0.703139093,0.676189845,0.81504352,0.719818202,0.719245923
PNLIPRP2,0.010867043,0.002384897,0.069167097,0.013681665,0.019412747,0.030780909,0.014585209,0.011541253,0.035865166,0.036188664,0.041890413
KLF14,0.065251716,0.016047971,0.070848253,0.016902523,0.061733968,0.001100202,0.053043057,0.006617053,0.00675933,0.020493669,0.093299638
MIR744,0.031877084,0.008578041,0.044051277,0.111347612,0.05931827,0.159360722,0.133720074,0.15620469,0.192827767,0.107602433,0.086055295
NBPF15,0.114382913,0.104906946,0.203597145,0.130525359,0.023555467,0.067027438,0.102422174,0.211019207,0.051739079,0.236583941,0.077329111
NCOA4,0.967109112,0.953509658,0.957635784,0.95530374,0.950611386,0.959439402,0.95748439,0.96188034,0.969141152,0.968212656,0.971576095
MRPS21,0.948423551,0.951518321,0.944748319,0.937170466,0.910410558,0.946915271,0.943166367,0.875866599,0.945960856,0.930250584,0.953457316
GDF10,0.16261538,0.137418812,0.242624382,0.308158541,0.243894103,0.17568666,0.386601838,0.062135819,0.14465837,0.351002839,0.337777652
MYO15B,0.074674001,0.127664385,0.134821224,0.128301774,0.101163899,0.048563671,0.052360366,0.111691393,0.050388159,0.156823581,0.152445417
FXYD1,0.381164691,0.486683027,0.410270079,0.530477585,0.250563921,0.398665441,0.426699005,0.271167315,0.437855751,0.584972149,0.512207383
AARSD1,0.668512887,0.560971469,0.631190004,0.595878897,0.574383391,0.631488368,0.547635963,0.546231501,0.723728764,0.612670754,0.59048416
LOC339192,0.097583367,0.020793091,0.165038447,0.134860348,0.079128456,0.146076711,0.23403129,0.039009566,0.177932672,0.256466155,0.118908372
MIR212,0.26001811,0.15642266,0.190307725,0.20044346,0.203616275,0.186498242,0.159135693,0.13645327,0.159137183,0.214666696,0.078749933
MIR132,0.012913426,0.063612065,0.094126935,0.049341395,0.060123251,0.170575833,0.086783532,0.059649372,0.119077496,0.058869582,0.081209089
LCN6,0.017685798,0.111998528,0.060506276,0.228249826,0.008261232,0.044269378,0.216941585,0.011541253,0.008490956,0.123046768,0.019434827
LOC728485,0.231355532,0.301335427,0.269828412,0.286044494,0.30489635,0.344554518,0.34321973,0.304105979,0.320423531,0.368850047,0.356152868
NPFF,0.225833398,0.229916717,0.188668587,0.188344182,0.33283773,0.166542275,0.165009765,0.172437149,0.230750113,0.257356606,0.203648054
LOC728752,0.142446381,0.123342429,0.213427077,0.090321117,0.241515165,0.052559559,0.053763845,0.065313816,0.151457262,0.11500555,0.212052371
KC6,0.114922742,0.079911099,0.251552997,0.148065016,0.30298169,0.272606474,0.204844432,0.107104074,0.097199278,0.137797465,0.208167241
SCARNA17,0.120095061,0.138317516,0.09874977,0.214785259,0.120179242,0.119500505,0.193329684,0.127291085,0.25063383,0.165742298,0.144075189
APOC4,0.155152117,0.197978774,0.158730694,0.097417456,0.062578057,0.23063546,0.128426826,0.081026128,0.088865574,0.120918362,0.168273044
S1PR2,0.075967831,0.170770488,0.163538668,0.128301774,0.007815004,0.182756299,0.055357777,0.234001562,0.172302322,0.280721417,0.039536832
CGB1,0.112301629,0.285423734,0.216148234,0.078439943,0.110191789,0.218587386,0.024474828,0.283514589,0.273852742,0.146960529,0.25405937
POLR2J2,0.647449715,0.639222178,0.513262402,0.583571171,0.458481461,0.592953556,0.569859811,0.558010821,0.503685857,0.645189838,0.583595954
ZNF224,0.218212541,0.180236037,0.239957385,0.351979128,0.303871443,0.306192176,0.316290927,0.23478592,0.311114538,0.334912898,0.326247377
LIN37,0.354306461,0.384096562,0.347481754,0.354843924,0.365729377,0.34781362,0.384099449,0.348055251,0.358851161,0.396412742,0.381275234
NDUFA7,0.752637701,0.740194979,0.753704203,0.730290788,0.612160479,0.665718843,0.687514214,0.646705244,0.690391535,0.588469362,0.640908656
LOC100131496,0.153231648,0.138317516,0.185155676,0.057598337,0.079939026,0.087059043,0.086132151,0.151787363,0.232683052,0.20907948,0.240484257
MAGEA9B,0.254652614,0.336587018,0.263347578,0.240837227,0.391201932,0.131257715,0.264548601,0.29818062,0.229723163,0.261227049,0.186203806
SSX4,0.214460959,0.191184108,0.108480382,0.123703455,0.225254452,0.068175409,0.073666144,0.038516753,0.076920168,0.136007566,0.185206159
NBPF12,0.228467907,0.26114986,0.198124098,0.103833311,0.233464591,0.248946654,0.272519331,0.18334613,0.146948095,0.069967555,0.147451664
GABRQ,0.05789953,0.131523924,0.056051214,0.20672868,0.139360929,0.097927799,0.018400338,0.097560472,0.107965313,0.025027189,0.239406173
SLC6A14,0.03710189,0.022037695,0.1509865,0.027314999,0.399898111,0.047118944,0.094957016,0.452692513,0.069321101,0.036188664,0.10857589
OPN1MW,0.137189494,0.18735559,0.073294992,0.173585968,0.072150219,0.108251471,0.097071539,0.121666538,0.000856095,0.187872994,0.029199978
FAM156A,0.38387001,0.391990823,0.443190777,0.485584093,0.356923414,0.435638366,0.383303375,0.375574636,0.634427176,0.53233704,0.460581264
LOC644656,0.080538648,0.216734492,0.049476154,0.0839711,0.133557625,0.114996083,0.198070332,0.146156584,0.08552378,0.103176869,0.223894376
LOC100132686,0.010197943,0.030728925,0.026258819,0.044065264,0.112998115,0.051112777,0.006132355,0.093418834,0.122919923,0.051140165,0.062771688
MAGEA2,0.204122877,0.295662235,0.287878565,0.130018087,0.238567114,0.232895967,0.240385301,0.255946441,0.227877852,0.191538582,0.297359384
TEX13A,0.122375269,0.030728925,0.090049452,0.01155052,0.134184584,0.05461664,0.021323132,0.209721758,0.065170273,0.068977854,0.061051986
CTAG1A,0.014403554,0.098215326,0.143459714,0.179500346,0.239017033,0.192323309,0.155673309,0.304242455,0.256260046,0.201065599,0.306123406
MIMT1,0.255756375,0.140623983,0.187390318,0.282738957,0.222539942,0.272045341,0.145200538,0.084572489,0.234991458,0.153805697,0.179030471
LOC284379,0.078023844,0.232702474,0.075781727,0.115926585,0.170100894,0.02259197,0.157482578,0.067000092,0.207220864,0.01791202,0.081209089
CSAG2,0.038682377,0.051811915,0.014168671,0.05223037,0.063192083,0.007206635,0.009662239,0.13645327,0.082375245,0.008476015,0.023125085
CSAG3,0.221565661,0.321722826,0.181251738,0.132047656,0.251596715,0.19320252,0.271350534,0.193874968,0.194499904,0.104023022,0.004838231
CT45A1,0.105836178,0.016612303,0.122202779,0.110533352,0.052964224,0.160621995,0.048608689,0.293565416,0.00675933,0.106909338,0.044207895
SPANXN2,0.029662239,0.003351697,0.016191133,0.033465338,0.047197647,0.186020246,0.139453894,0.007734074,0.006391203,0.086301111,0.026405963
CALR3,0.115424125,0.195898214,0.019792392,0.048809537,0.03323844,0.05572206,0.027705645,0.009449247,0.011074557,0.032726545,0.032451402
ZNF728,0.001839517,0.328448088,0.295966,0.278315432,0.200093074,0.268088296,0.40546377,0.311850758,0.276303838,0.293481664,0.321355793
LOC441179,0.248020339,0.206688447,0.305648386,0.26749027,0.389429102,0.384698626,0.267855876,0.321362811,0.274639248,0.269114403,0.315444623
FBXO17,0.386267101,0.33489087,0.399990791,0.449242272,0.355929847,0.387782993,0.384630862,0.244078291,0.463900942,0.362195716,0.460219927
MAGIX,0.163284417,0.122447592,0.116031217,0.107859423,0.099648738,0.171248797,0.129399126,0.121666538,0.209272644,0.066542748,0.144075189
IKBKG,0.698537802,0.727167106,0.63855847,0.621052601,0.686730908,0.669649681,0.688440498,0.626677291,0.612496523,0.642144456,0.638990216
SPIB,0.149552626,0.218354282,0.299490633,0.114451282,0.017796882,0.125529105,0.166470991,0.311850758,0.22093471,0.231011605,0.105785507
NXF2,0.155152117,0.252896221,0.183601034,0.211216417,0.137870034,0.230922832,0.256233711,0.154586834,0.137183873,0.143486425,0.183052731
NXF2B,0.059717193,0.079911099,0.063479607,0.072383087,0.071457039,0.074803168,0.043954603,0.068994258,0.041696049,0.117863843,0.028331297
DMRTC1,0.011610823,0.05230744,0.042005451,0.100353216,0.225862742,0.029231553,0.099187674,0.081026128,0.020632705,0.08786994,0.126623086
TMEM185A,0.570576666,0.513537254,0.509679237,0.5459832,0.558333787,0.572671523,0.493452084,0.449746846,0.614516264,0.538833673,0.555680266
ZIM2,0.133807695,0.214187111,0.253155324,0.122457749,0.368125624,0.194682196,0.030112326,0.078292358,0.240918497,0.030170156,0.21351198
NBPF9,0.082750007,0.08425687,0.177593735,0.129276862,0.13622295,0.234419301,0.237847048,0.160708196,0.290862786,0.248959971,0.217940529
MIR1470,0.132797957,0.237348664,0.214279296,0.158094828,0.186329857,0.135668615,0.226811651,0.021220363,0.190004658,0.224159619,0.296240115
SSX4B,0.085001078,0.210756087,0.178905067,0.155771292,0.093866458,0.216110467,0.100958568,0.180473931,0.18794021,0.226247797,0.186762657
KCNQ1OT1,0.367464549,0.550904856,0.424867127,0.383501319,0.443893306,0.463722532,0.359676926,0.396573754,0.466905083,0.427429178,0.446825435
LOC641367,0.267191922,0.349956804,0.334299679,0.281334664,0.364561113,0.324652433,0.336142287,0.330346585,0.270588457,0.23724633,0.311521972
EGLN2,0.915901966,0.931727049,0.914273597,0.900626304,0.915772893,0.926676334,0.936421063,0.91650663,0.91464021,0.937705283,0.925731013
SNHG8,0.892027131,0.759390446,0.884825005,0.845371619,0.683247774,0.911676427,0.584079216,0.794709972,0.809812346,0.549827657,0.937355213
LOC100129534,0.216171982,0.183335056,0.297182404,0.26222748,0.257733555,0.23380149,0.269493515,0.214348729,0.350144709,0.30639355,0.308494901
NBPF8,0.77422271,0.640984671,0.730600968,0.784698318,0.774093599,0.76472485,0.677068371,0.765360132,0.832896162,0.838678972,0.657350613
PRAMEF5,0.277724659,0.309223616,0.18687133,0.20895081,0.317089914,0.329508738,0.278519869,0.21617965,0.183779132,0.186679122,0.27420373
NBPF14,0.112918155,0.226484507,0.299082476,0.410565645,0.320992447,0.393576808,0.3617624,0.293342194,0.363626277,0.391674139,0.386457467
TSIX,0.046560029,0.206889607,0.02058098,0.075103189,0.037945307,0.019956639,0.130099339,0.01363665,0.163007673,0.092312509,0.049723796
TAF15,0.898453409,0.826729185,0.861308255,0.878318581,0.82011088,0.897672853,0.776437455,0.875866599,0.929075113,0.902926767,0.886722564
GAS2L2,0.262801932,0.209667754,0.052971055,0.102634184,0.201693879,0.083981651,0.206664456,0.193152444,0.066528102,0.265502053,0.208773494
RASL10B,0.281420222,0.247878995,0.254971455,0.217264465,0.23591134,0.26881782,0.249853217,0.382649553,0.235693419,0.257568771,0.273901674
UGT2A2,0.020748962,0.12914532,0.01349504,0.029765544,0.052429065,0.021725742,0.081078848,0.087119536,0.02561339,0.188828487,0.047440162
SRXN1,0.602338947,0.506165928,0.559699374,0.519879362,0.659430894,0.571085772,0.561502293,0.594507192,0.477856338,0.560956001,0.566227866
CTAGE6,0.199045482,0.483760625,0.421680951,0.335354998,0.23464665,0.28972822,0.342433442,0.402276075,0.330302843,0.239943114,0.202641093
NBPF10,0.960753544,0.863840464,0.889310786,0.960356654,0.923749694,0.929440168,0.892179526,0.893469031,0.941741772,0.964902227,0.88812436
MMP28,0.201340285,0.320737646,0.33903222,0.283882678,0.162706566,0.308891552,0.19020456,0.207818115,0.212620584,0.243480341,0.315676209
